Id,Url,Primarytitle,Originaltitle,Type,Description,Primaryimage,Thumbnails,Trailer,Contentrating,Startyear,Endyear,Releasedate,Interests,Countriesoforigin,Externallinks,Spokenlanguages,Filminglocations,Productioncompanies,Budget,Grossworldwide,Genres,Isadult,Runtimeminutes,Averagerating,Numvotes,Metascore
tt0054215,https://www.imdb.com/title/tt0054215/,Psycho,Psycho,movie,A secretary on the run for embezzlement takes refuge at a secluded California motel owned by a repressed man and his overbearing mother.,https://m.media-amazon.com/images/M/MV5BYjZhMzFiZjItODA3ZC00MmRhLWIzMGYtMmVjOWUwYTA3MTRjXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYjZhMzFiZjItODA3ZC00MmRhLWIzMGYtMmVjOWUwYTA3MTRjXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjZhMzFiZjItODA3ZC00MmRhLWIzMGYtMmVjOWUwYTA3MTRjXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjZhMzFiZjItODA3ZC00MmRhLWIzMGYtMmVjOWUwYTA3MTRjXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=D90QhegiVvo,R,1960,,08-09-1960,"['Dark Comedy', 'Psychological Horror', 'Psychological Thriller', 'Slasher Horror', 'Suspense Mystery', 'Drama', 'Horror', 'Mystery', 'Thriller']",['US'],[],['en'],"['Psycho House and Bates Motel, Backlot Universal Studios, Universal City, California, USA']","[{'id': 'co0137799', 'name': 'Alfred J. Hitchcock Productions'}, {'id': 'co0137800', 'name': 'Shamley Productions'}]",806947,32276120,"['Drama', 'Horror', 'Mystery']",FALSE,109,8.5,790839,97
tt0110357,https://www.imdb.com/title/tt0110357/,The Lion King,The Lion King,movie,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.",https://m.media-amazon.com/images/M/MV5BZGRiZDZhZjItM2M3ZC00Y2IyLTk3Y2MtMWY5YjliNDFkZTJlXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZGRiZDZhZjItM2M3ZC00Y2IyLTk3Y2MtMWY5YjliNDFkZTJlXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZGRiZDZhZjItM2M3ZC00Y2IyLTk3Y2MtMWY5YjliNDFkZTJlXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZGRiZDZhZjItM2M3ZC00Y2IyLTk3Y2MtMWY5YjliNDFkZTJlXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=lFzVJEksoDY,G,1994,,24-06-1994,"['Adventure Epic', 'Animal Adventure', 'Coming-of-Age', 'Hand-Drawn Animation', 'Jungle Adventure', 'Adventure', 'Animation', 'Drama', 'Family', 'Musical']",['US'],"['https://www.facebook.com/DisneyTheLionKing', 'http://movies.disney.com/the-lion-king']","['en', 'sw', 'xh', 'zu']","['Walt Disney Feature Animation - 1420 Flower Street, Glendale, California, USA']","[{'id': 'co0008970', 'name': 'Walt Disney Pictures'}, {'id': 'co0074039', 'name': 'Walt Disney Animation Studios'}, {'id': 'co0075995', 'name': 'Walt Disney Feature Animation'}]",45000000,979161632,"['Adventure', 'Animation', 'Drama']",FALSE,88,8.5,1270658,88
tt0407887,https://www.imdb.com/title/tt0407887/,The Departed,The Departed,movie,An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=r-MiSNsCdQ4,R,2006,,06-10-2006,"['Cop Drama', 'Epic', 'Gangster', 'Psychological Thriller', 'Crime', 'Drama', 'Thriller']","['US', 'HK']",[],['en'],"['SUNY Maritime College, Bronx, New York City, New York, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0136967', 'name': 'Plan B Entertainment'}, {'id': 'co0011877', 'name': 'Initial Entertainment Group (IEG)'}]",90000000,292095981,"['Crime', 'Drama', 'Thriller']",FALSE,151,8.5,1568818,85
tt2582802,https://www.imdb.com/title/tt2582802/,Whiplash,Whiplash,movie,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,https://m.media-amazon.com/images/M/MV5BMDFjOWFkYzktYzhhMC00NmYyLTkwY2EtYjViMDhmNzg0OGFkXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMDFjOWFkYzktYzhhMC00NmYyLTkwY2EtYjViMDhmNzg0OGFkXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDFjOWFkYzktYzhhMC00NmYyLTkwY2EtYjViMDhmNzg0OGFkXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDFjOWFkYzktYzhhMC00NmYyLTkwY2EtYjViMDhmNzg0OGFkXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Df1xkYYbYrY,R,2014,,15-10-2014,"['Psychological Drama', 'Drama', 'Music']",['US'],"['http://sonyclassics.com/whiplash/', 'http://www.advitamdistribution.com/whiplash/']",['en'],"['Santa Clarita, California, USA']","[{'id': 'co0135575', 'name': 'Bold Films'}, {'id': 'co0098315', 'name': 'Blumhouse Productions'}, {'id': 'co0280848', 'name': 'Right of Way Films'}]",3300000,50431161,"['Drama', 'Music']",FALSE,106,8.5,1171605,89
tt0482571,https://www.imdb.com/title/tt0482571/,The Prestige,The Prestige,movie,"Two magicians dismantle their lives to outmaneuver each other following a shared tragedy. They chase the ultimate illusion across Victorian London, sacrificing sanity and safety to master a teleportation feat that defies all logic.",https://m.media-amazon.com/images/M/MV5BM2Y0YmM5MWYtZTYzNi00ZjU5LTlmOGYtZDQ4ODQyMjAzNjQ2XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BM2Y0YmM5MWYtZTYzNi00ZjU5LTlmOGYtZDQ4ODQyMjAzNjQ2XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BM2Y0YmM5MWYtZTYzNi00ZjU5LTlmOGYtZDQ4ODQyMjAzNjQ2XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BM2Y0YmM5MWYtZTYzNi00ZjU5LTlmOGYtZDQ4ODQyMjAzNjQ2XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=ijXruSzfGEc,PG-13,2006,,20-10-2006,"['Period Drama', 'Steampunk', 'Tragedy', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']","['GB', 'US']",[],['en'],"['Durango and Silverton Narrow Gauge Railroad, Colorado, USA']","[{'id': 'co0049348', 'name': 'Touchstone Pictures'}, {'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0129644', 'name': 'Newmarket Films'}]",40000000,109676311,"['Drama', 'Mystery', 'Sci-Fi']",FALSE,130,8.5,1611350,66
tt0120586,https://www.imdb.com/title/tt0120586/,American History X,American History X,movie,A neo-Nazi is released from prison a changed man and hopes to prevent his younger brother from following in his footsteps.,https://m.media-amazon.com/images/M/MV5BMzhiOTQ0NDItOTg0Zi00OGVmLWE0OGEtMTI4NDM0NWMxZWU4XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMzhiOTQ0NDItOTg0Zi00OGVmLWE0OGEtMTI4NDM0NWMxZWU4XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMzhiOTQ0NDItOTg0Zi00OGVmLWE0OGEtMTI4NDM0NWMxZWU4XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMzhiOTQ0NDItOTg0Zi00OGVmLWE0OGEtMTI4NDM0NWMxZWU4XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=ZVAfE5cT59c,R,1998,,20-11-1998,"['Gangster', 'Political Drama', 'Prison Drama', 'Psychological Drama', 'Tragedy', 'Crime', 'Drama']",['US'],"['https://www.facebook.com/americanhistoryxmovie/', 'https://www.warnerbros.com/movies/american-history-x']",['en'],"['Venice High School - 13000 Venice Boulevard, Venice, Los Angeles, California, USA']","[{'id': 'co0046718', 'name': 'New Line Cinema'}, {'id': 'co0023612', 'name': 'The Turman-Morrissey Company'}]",20000000,23875714,"['Crime', 'Drama']",FALSE,119,8.5,1281171,62
tt9362722,https://www.imdb.com/title/tt9362722/,Spider-Man: Across the Spider-Verse,Spider-Man: Across the Spider-Verse,movie,"Traveling across the multiverse, Miles Morales meets a new team of Spider-People, made up of heroes from different dimensions. But when the heroes clash over how to deal with a new threat, Miles finds himself at a crossroads.",https://m.media-amazon.com/images/M/MV5BNThiZjA3MjItZGY5Ni00ZmJhLWEwN2EtOTBlYTA4Y2E0M2ZmXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNThiZjA3MjItZGY5Ni00ZmJhLWEwN2EtOTBlYTA4Y2E0M2ZmXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNThiZjA3MjItZGY5Ni00ZmJhLWEwN2EtOTBlYTA4Y2E0M2ZmXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNThiZjA3MjItZGY5Ni00ZmJhLWEwN2EtOTBlYTA4Y2E0M2ZmXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=cqGjhVJWtEg,PG,2023,,02-06-2023,"['Marvel', 'Action Epic', 'Adventure Epic', 'Coming-of-Age', 'Computer Animation', 'Epic', 'Sci-Fi Epic', 'Superhero', 'Teen Adventure', 'Teen Drama']",['US'],['https://www.acrossthespiderverse.movie/'],['en'],[],"[{'id': 'co0014351', 'name': 'Columbia Pictures'}, {'id': 'co0047120', 'name': 'Marvel Entertainment'}, {'id': 'co0121181', 'name': 'Sony Pictures Animation'}]",150000000,690824738,"['Action', 'Adventure', 'Animation']",FALSE,140,8.5,541329,86
tt0110413,https://www.imdb.com/title/tt0110413/,Léon: The Professional,Léon,movie,"When her family is murdered by a group of corrupt officers led by the tyrannical Norman Stansfield, a young 12-year-old girl enlists the help of an Italian-American hitman to seek revenge.",https://m.media-amazon.com/images/M/MV5BNGRkYTNhOWQtYmI0Ni00MjZhLWJmMzAtMTA2Mjg4NGNiNDU0XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNGRkYTNhOWQtYmI0Ni00MjZhLWJmMzAtMTA2Mjg4NGNiNDU0XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNGRkYTNhOWQtYmI0Ni00MjZhLWJmMzAtMTA2Mjg4NGNiNDU0XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNGRkYTNhOWQtYmI0Ni00MjZhLWJmMzAtMTA2Mjg4NGNiNDU0XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Nq101UyQyTo,R,1994,,18-11-1994,"['Gangster', 'One-Person Army Action', 'Tragedy', 'Action', 'Crime', 'Drama', 'Thriller']","['FR', 'US']",['https://leon.officialwebsite.art/'],"['en', 'it', 'fr']","['Paris, France']","[{'id': 'co0014351', 'name': 'Columbia Pictures'}, {'id': 'co0172053', 'name': 'Gaumont'}, {'id': 'co0008826', 'name': 'Les Films du Dauphin'}]",16000000,20330788,"['Action', 'Crime', 'Drama']",FALSE,110,8.5,1359764,64
tt0095765,https://www.imdb.com/title/tt0095765/,Cinema Paradiso,Nuovo Cinema Paradiso,movie,"Salvatore, a famous film director, returns to his hometown for the funeral of the local theater's film projectionist, Alfredo. He reminisces about his life as a young boy falling in love with cinema.",https://m.media-amazon.com/images/M/MV5BMTljNzc4YWEtYTZlMS00ODMyLWIwMTAtNWQxY2VkMDEwYTk5XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTljNzc4YWEtYTZlMS00ODMyLWIwMTAtNWQxY2VkMDEwYTk5XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTljNzc4YWEtYTZlMS00ODMyLWIwMTAtNWQxY2VkMDEwYTk5XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTljNzc4YWEtYTZlMS00ODMyLWIwMTAtNWQxY2VkMDEwYTk5XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=stLekU5BnbI,PG,1988,,23-02-1990,"['Italian', 'Coming-of-Age', 'Drama', 'Romance']","['IT', 'FR']","['https://www.facebook.com/CinemaParadisoMovie', 'http://www.miramax.com/movie/cinema-paradiso']",['it'],"['Cefalù, Palermo, Sicily, Italy']","[{'id': 'co0013358', 'name': 'Cristaldifilm'}, {'id': 'co0042444', 'name': 'Les Films Ariane'}, {'id': 'co0009359', 'name': 'Rai 3'}]",5000000,13502484,"['Drama', 'Romance']",FALSE,174,8.5,319062,80
tt0034583,https://www.imdb.com/title/tt0034583/,Casablanca,Casablanca,movie,A cynical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.,https://m.media-amazon.com/images/M/MV5BNWEzN2U1YTYtYTQyMS00NTVkLWE2NGQtZWFlMmM0MDNjMmRiXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNWEzN2U1YTYtYTQyMS00NTVkLWE2NGQtZWFlMmM0MDNjMmRiXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNWEzN2U1YTYtYTQyMS00NTVkLWE2NGQtZWFlMmM0MDNjMmRiXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNWEzN2U1YTYtYTQyMS00NTVkLWE2NGQtZWFlMmM0MDNjMmRiXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=4rguz_XRi8E,PG,1942,,23-01-1943,"['Psychological Drama', 'Drama', 'Romance', 'War']",['US'],"['https://www.facebook.com/CasablancaTheMovie', 'http://www.warnerbros.com/movies/casablanca']","['en', 'fr', 'de', 'it', 'ru']","['Flagstaff, Arizona, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}]",950000,4757681,"['Drama', 'Romance', 'War']",FALSE,102,8.5,658490,100
tt1675434,https://www.imdb.com/title/tt1675434/,The Intouchables,Intouchables,movie,"After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.",https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=dvdJ--DV0Uo,R,2011,,02-11-2011,"['French', 'Buddy Comedy', 'Docudrama', 'Comedy', 'Drama']",['FR'],['https://www.facebook.com/theintouchables'],"['fr', 'en']","['Cabourg, Calvados, France']","[{'id': 'co0093197', 'name': 'Quad'}, {'id': 'co0387248', 'name': 'Ten Films'}, {'id': 'co0028557', 'name': 'Canal+'}]",9500000,426590315,"['Comedy', 'Drama']",FALSE,112,8.5,1036529,57
tt0114814,https://www.imdb.com/title/tt0114814/,The Usual Suspects,The Usual Suspects,movie,The sole survivor of a pier shoot-out tells the story of how a notorious criminal influenced the events that began with five criminals meeting in a seemingly random police lineup.,https://m.media-amazon.com/images/M/MV5BOTE5MDUxZDUtZWZmZC00NDVmLWFhOGQtNWI2YTc4NzY3MGQ0XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOTE5MDUxZDUtZWZmZC00NDVmLWFhOGQtNWI2YTc4NzY3MGQ0XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTE5MDUxZDUtZWZmZC00NDVmLWFhOGQtNWI2YTc4NzY3MGQ0XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTE5MDUxZDUtZWZmZC00NDVmLWFhOGQtNWI2YTc4NzY3MGQ0XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=jM3jrHGAsIE,R,1995,,16-08-1995,"['Caper', 'Gangster', 'Heist', 'Psychological Drama', 'Psychological Thriller', 'Suspense Mystery', 'Whodunnit', 'Crime', 'Drama', 'Mystery']","['US', 'DE']",['https://www.facebook.com/usualsuspectsmovie/'],"['en', 'hu', 'es', 'fr']","[""Korean Friendship Bell, Angel's Gate Park - 3601 Gaffey Street, San Pedro, Los Angeles, California, USA""]","[{'id': 'co0030612', 'name': 'Polygram Filmed Entertainment'}, {'id': 'co0033402', 'name': 'Spelling Films International'}, {'id': 'co0082030', 'name': 'Blue Parrot'}]",6000000,23343219,"['Crime', 'Drama', 'Mystery']",FALSE,106,8.5,1247355,76
tt1853728,https://www.imdb.com/title/tt1853728/,Django Unchained,Django Unchained,movie,"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation owner in Mississippi.",https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=_iH0UBYDI4g,R,2012,,25-12-2012,"['Dark Comedy', 'Epic', 'One-Person Army Action', 'Period Drama', 'Western Epic', 'Drama', 'Western']",['US'],['https://www.facebook.com/unchainedmovie'],"['en', 'de', 'fr', 'it']","['Evergreen Plantation - 4677 Highway 18, Edgard, Louisiana, USA']","[{'id': 'co0014351', 'name': 'Columbia Pictures'}, {'id': 'co0150452', 'name': 'The Weinstein Company'}, {'id': 'co0282627', 'name': 'Visiona Romantica'}]",100000000,426079005,"['Drama', 'Western']",FALSE,165,8.5,1902162,81
tt0078748,https://www.imdb.com/title/tt0078748/,Alien,Alien,movie,"After investigating a mysterious transmission of unknown origin, the crew of a commercial spacecraft encounters a deadly lifeform.",https://m.media-amazon.com/images/M/MV5BN2NhMDk2MmEtZDQzOC00MmY5LThhYzAtMDdjZGFjOGZjMjdjXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BN2NhMDk2MmEtZDQzOC00MmY5LThhYzAtMDdjZGFjOGZjMjdjXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2NhMDk2MmEtZDQzOC00MmY5LThhYzAtMDdjZGFjOGZjMjdjXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BN2NhMDk2MmEtZDQzOC00MmY5LThhYzAtMDdjZGFjOGZjMjdjXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=L2VWfWC-wI4,R,1979,,22-06-1979,"['Alien', 'Alien Invasion', 'Cyberpunk', 'Monster Horror', 'Space Sci-Fi', 'Horror', 'Sci-Fi']","['GB', 'US']",['https://www.facebook.com/alienanthology/'],['en'],"['Shepperton Studios, Shepperton, Surrey, England, UK']","[{'id': 'co0000756', 'name': '20th Century Fox'}, {'id': 'co0132161', 'name': 'Brandywine Productions'}, {'id': 'co0074212', 'name': 'Scott Free Productions'}]",11000000,109726643,"['Horror', 'Sci-Fi']",FALSE,117,8.4,1071667,89
tt0047396,https://www.imdb.com/title/tt0047396/,Rear Window,Rear Window,movie,A bored photographer recovering from a broken leg passes the time by watching his neighbors and begins to suspect one of them of murder.,https://m.media-amazon.com/images/M/MV5BODZhOWI1ODgtMzdiOS00YjNkLTgwOGUtYmIyZDg5ZmQwMzQ1XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BODZhOWI1ODgtMzdiOS00YjNkLTgwOGUtYmIyZDg5ZmQwMzQ1XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BODZhOWI1ODgtMzdiOS00YjNkLTgwOGUtYmIyZDg5ZmQwMzQ1XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BODZhOWI1ODgtMzdiOS00YjNkLTgwOGUtYmIyZDg5ZmQwMzQ1XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=f9fz8q962Dc,PG,1954,,01-09-1954,"['Dark Comedy', 'Psychological Thriller', 'Suspense Mystery', 'Drama', 'Mystery', 'Thriller']",['US'],[],['en'],"['Stage 18, Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA']","[{'id': 'co0137799', 'name': 'Alfred J. Hitchcock Productions'}]",1000000,37918896,"['Drama', 'Mystery', 'Thriller']",FALSE,112,8.4,571660,100
tt0027977,https://www.imdb.com/title/tt0027977/,Modern Times,Modern Times,movie,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,https://m.media-amazon.com/images/M/MV5BODVkZGFhNGQtYjdiYi00Njc4LWFmYTItNTlmNzJjMTg1ZDc5XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BODVkZGFhNGQtYjdiYi00Njc4LWFmYTItNTlmNzJjMTg1ZDc5XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BODVkZGFhNGQtYjdiYi00Njc4LWFmYTItNTlmNzJjMTg1ZDc5XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BODVkZGFhNGQtYjdiYi00Njc4LWFmYTItNTlmNzJjMTg1ZDc5XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=NNznUyDmSFc,G,1936,,25-02-1936,"['Romantic Comedy', 'Satire', 'Slapstick', 'Comedy', 'Drama', 'Romance']",['US'],"['https://www.instagram.com/charliechaplinofficial/', 'https://www.charliechaplin.com/en/films/6-Modern-Times']",['en'],"['Sierra Hwy. & Penman Rd., Santa Clarita, California, USA']","[{'id': 'co0028083', 'name': 'Charles Chaplin Productions'}]",1500000,469661,"['Comedy', 'Drama', 'Romance']",FALSE,87,8.5,286821,96
